mnum,name,sido,sigg,dyear,dnum,lat,lng
53100004817020040461UMI1000001001,상수원보호구역,경상남도,진주시,2004,0461,35.1599472,127.9987555
53100004817020040689UMI1000001001,상수원보호구역,경상남도,진주시,2004,0689,35.1948212,128.0123415
53100004817020040344UMI1000001001,상수원보호구역,경상남도,진주시,2004,0344,35.1759655,128.0266902
53100004817020040488UMI1000001001,상수원보호구역,경상남도,진주시,2004,0488,35.168,127.9934679
53100004817020040949UMI1000001001,상수원보호구역,경상남도,진주시,2004,0949,35.2033995,127.9742656
53100004817020040176UMI1000001001,상수원보호구역,경상남도,진주시,2004,0176,35.1781045,128.0013685
53100004817020041236UMI1000001001,상수원보호구역,경상남도,진주시,2004,1236,35.2236721,127.9575613
53100004817020040158UMI1000001001,상수원보호구역,경상남도,진주시,2004,0158,35.1843362,127.9811826
53100004817020040204UMI1000001001,상수원보호구역,경상남도,진주시,2004,0204,35.1827551,127.9747036
53100004817020041064UMI1000001001,상수원보호구역,경상남도,진주시,2004,1064,35.2242296,127.9712648
53100004817020040215UMI1000001001,상수원보호구역,경상남도,진주시,2004,0215,35.1757496,127.97831
53100004817020040000UMI1000001105,상수원보호구역,경상남도,진주시,2004,0000,35.2486319,127.9821245
53100004817020040700UMI1000001001,상수원보호구역,경상남도,진주시,2004,0700,35.1498108,128.0254774
53100004817020040764UMI1000001001,상수원보호구역,경상남도,진주시,2004,0764,35.2426023,127.9455127
53100004817020040018UMI1000001001,상수원보호구역,경상남도,진주시,2004,0018,35.1586104,128.0210718
53100004817020041063UMI1000001001,상수원보호구역,경상남도,진주시,2004,1063,35.2217422,127.9589453
53100004817020040880UMI1000001001,상수원보호구역,경상남도,진주시,2004,0880,35.2137497,128.0025467
53100004817020040765UMI1000001001,상수원보호구역,경상남도,진주시,2004,0765,35.2368174,127.9457012
53100004817020040126UMI1000001001,상수원보호구역,경상남도,진주시,2004,0126,35.1880508,127.9654217
53100004817020040000UMI1000001197,상수원보호구역,경상남도,진주시,2004,0000,35.2367408,127.9955021
53100004817020040000UMI1000001024,상수원보호구역,경상남도,진주시,2004,0000,35.2607487,127.9879228
53100004817020040064UMI1000001001,상수원보호구역,경상남도,진주시,2004,0064,35.1955175,127.9733872
53100004817020041077UMI1000001001,상수원보호구역,경상남도,진주시,2004,1077,35.2149821,127.970303
53100004817020040342UMI1000001001,상수원보호구역,경상남도,진주시,2004,0342,35.1717773,128.0110339
53100004817020040604UMI1000001001,상수원보호구역,경상남도,진주시,2004,0604,35.2634224,127.9916226
53100004817020040000UMI1000001333,상수원보호구역,경상남도,진주시,2004,0000,35.1695652,128.0218017
53100004817020040752UMI1000001001,상수원보호구역,경상남도,진주시,2004,0752,35.2338947,127.9960696
53100004817020040567UMI1000001001,상수원보호구역,경상남도,진주시,2004,0567,35.264406,127.9944271
53100004817020040888UMI1000001001,상수원보호구역,경상남도,진주시,2004,0888,35.1587586,127.9855775
53100004817020040000UMI1000001139,상수원보호구역,경상남도,진주시,2004,0000,35.2395262,127.9906634
53100004817020040699UMI1000001001,상수원보호구역,경상남도,진주시,2004,0699,35.2027031,127.9934962
53100004817020040665UMI1000001001,상수원보호구역,경상남도,진주시,2004,0665,35.1854572,127.9911507
53100004817020041026UMI1000001001,상수원보호구역,경상남도,진주시,2004,1026,35.2473324,127.9927056
53100004817020040294UMI1000001001,상수원보호구역,경상남도,진주시,2004,0294,35.1522769,128.0188295
53100004817020040265UMI1000001001,상수원보호구역,경상남도,진주시,2004,0265,35.1736135,128.0120445
53100004817020040156UMI1000001001,상수원보호구역,경상남도,진주시,2004,0156,35.1742544,127.985438
53100004817020040389UMI1000001001,상수원보호구역,경상남도,진주시,2004,0389,35.1652775,128.0364697
53100004817020040593UMI1000001001,상수원보호구역,경상남도,진주시,2004,0593,35.2585703,127.9837358
53100004817020040041UMI1000001001,상수원보호구역,경상남도,진주시,2004,0041,35.2437209,127.9472371
53100004817019840000UMI1000001307,상수원보호구역,경상남도,진주시,1984,0000,35.1739744,128.0184038
53100004817020041074UMI1000001001,상수원보호구역,경상남도,진주시,2004,1074,35.2179065,127.9674935
53100004817020040455UMI1000001001,상수원보호구역,경상남도,진주시,2004,0455,35.1602342,127.9905342
53100004817020040716UMI1000001001,상수원보호구역,경상남도,진주시,2004,0716,35.2000455,128.1736214
53100004817020040038UMI1000001001,상수원보호구역,경상남도,진주시,2004,0038,35.2419172,127.9483246
53100004817020040227UMI1000001001,상수원보호구역,경상남도,진주시,2004,0227,35.1741905,127.9901399
53100004817020040047UMI1000001001,상수원보호구역,경상남도,진주시,2004,0047,35.1946286,127.9850379
53100004817020040895UMI1000001001,상수원보호구역,경상남도,진주시,2004,0895,35.1579168,127.985588
53100004817020040036UMI1000001001,상수원보호구역,경상남도,진주시,2004,0036,35.2374853,127.9453224
53100004817020040000UMI1000001081,상수원보호구역,경상남도,진주시,2004,0000,35.2572567,127.9958155
53100004817020041152UMI1000001001,상수원보호구역,경상남도,진주시,2004,1152,35.1554758,128.0328835
53100004817020040044UMI1000001001,상수원보호구역,경상남도,진주시,2004,0044,35.2295605,127.9453167
53100004817020041140UMI1000001001,상수원보호구역,경상남도,진주시,2004,1140,35.1642181,127.9869803
53100004817020041216UMI1000001001,상수원보호구역,경상남도,진주시,2004,1216,35.2069371,127.9767186
53100004817020040833UMI1000001001,상수원보호구역,경상남도,진주시,2004,0833,35.1772029,128.0496457
53100004817020041189UMI1000001001,상수원보호구역,경상남도,진주시,2004,1189,35.1581321,127.9860083
53100004817020040202UMI1000001001,상수원보호구역,경상남도,진주시,2004,0202,35.183582,127.9772412
53100004817020040867UMI1000001001,상수원보호구역,경상남도,진주시,2004,0867,35.1715473,127.9767092
53100004817020040902UMI1000001001,상수원보호구역,경상남도,진주시,2004,0902,35.2488372,127.9854307
53100004817020040121UMI1000001001,상수원보호구역,경상남도,진주시,2004,0121,35.1797683,127.9663357
53100004817020040638UMI1000001001,상수원보호구역,경상남도,진주시,2004,0638,35.24996,127.9782714
53100004817020040000UMI1000001086,상수원보호구역,경상남도,진주시,2004,0000,35.247638,127.9690115
53100004817020040503UMI1000001001,상수원보호구역,경상남도,진주시,2004,0503,35.1627847,127.9868633
53100004817020040816UMI1000001001,상수원보호구역,경상남도,진주시,2004,0816,35.1762741,128.0297732
53100004817020040429UMI1000001001,상수원보호구역,경상남도,진주시,2004,0429,35.1737554,128.03711
53100004817020040773UMI1000001001,상수원보호구역,경상남도,진주시,2004,0773,35.2443215,127.9467728
53100004817020040502UMI1000001001,상수원보호구역,경상남도,진주시,2004,0502,35.1639497,127.9872967
53100004817020040211UMI1000001001,상수원보호구역,경상남도,진주시,2004,0211,35.1821948,127.9750477
53100004817020040916UMI1000001001,상수원보호구역,경상남도,진주시,2004,0916,35.241259,127.9913331
53100004817020041133UMI1000001001,상수원보호구역,경상남도,진주시,2004,1133,35.167509,128.0387825
53100004817020040613UMI1000001001,상수원보호구역,경상남도,진주시,2004,0613,35.2416154,127.9912521
53100004817020040316UMI1000001001,상수원보호구역,경상남도,진주시,2004,0316,35.1557858,128.0193687
53100004817020040419UMI1000001001,상수원보호구역,경상남도,진주시,2004,0419,35.1705516,128.0351603
53100004817020040630UMI1000001001,상수원보호구역,경상남도,진주시,2004,0630,35.2573359,127.9831652
53100004817020040000UMI1000001302,상수원보호구역,경상남도,진주시,2004,0000,35.184729,127.978028
53100004817020040000UMI1000001062,상수원보호구역,경상남도,진주시,2004,0000,35.2532287,127.9843826
53100004817020041229UMI1000001001,상수원보호구역,경상남도,진주시,2004,1229,35.2099889,127.9651812
53100004817020041003UMI1000001001,상수원보호구역,경상남도,진주시,2004,1003,35.2327642,127.9740771
53100004817020040968UMI1000001001,상수원보호구역,경상남도,진주시,2004,0968,35.1594022,127.9880497
53100004817020040945UMI1000001001,상수원보호구역,경상남도,진주시,2004,0945,35.256063,127.9774968
53100004817020040838UMI1000001001,상수원보호구역,경상남도,진주시,2004,0838,35.1541769,128.0168321
53100004817020041205UMI1000001001,상수원보호구역,경상남도,진주시,2004,1205,35.1710458,128.0088092
53100004817020040008UMI1000001001,상수원보호구역,경상남도,진주시,2004,0008,35.1641375,127.9628178
53100004817020040938UMI1000001001,상수원보호구역,경상남도,진주시,2004,0938,35.1573928,127.9598071
53100004817020041027UMI1000001001,상수원보호구역,경상남도,진주시,2004,1027,35.2389221,127.9974447
53100004817020040421UMI1000001001,상수원보호구역,경상남도,진주시,2004,0421,35.1722187,128.0345753
53100004817020040818UMI1000001001,상수원보호구역,경상남도,진주시,2004,0818,35.1694071,128.0354264
53100004817020040055UMI1000001001,상수원보호구역,경상남도,진주시,2004,0055,35.1975853,127.9759044
53100004817020040584UMI1000001001,상수원보호구역,경상남도,진주시,2004,0584,35.2436155,128.0027857
53100004817020040570UMI1000001001,상수원보호구역,경상남도,진주시,2004,0570,35.2404183,127.9876082
53100004817020040579UMI1000001001,상수원보호구역,경상남도,진주시,2004,0579,35.2498334,127.9829196
53100004817020040171UMI1000001001,상수원보호구역,경상남도,진주시,2004,0171,35.1734891,127.988729
53100004817020041200UMI1000001001,상수원보호구역,경상남도,진주시,2004,1200,35.1868042,128.0098577
53100004817019840000UMI1000001184,상수원보호구역,경상남도,진주시,1984,0000,35.2275035,127.9645564
53100004817020040447UMI1000001001,상수원보호구역,경상남도,진주시,2004,0447,35.1585915,127.9909234
53100004817020041076UMI1000001001,상수원보호구역,경상남도,진주시,2004,1076,35.2184735,127.9674327
53100004817019840000UMI1000001315,상수원보호구역,경상남도,진주시,1984,0000,35.1732708,128.0202079
53100004817020040972UMI1000001001,상수원보호구역,경상남도,진주시,2004,0972,35.1643232,127.9924351
53100004817020040196UMI1000001001,상수원보호구역,경상남도,진주시,2004,0196,35.1874429,127.9853393
53100004817020041164UMI1000001001,상수원보호구역,경상남도,진주시,2004,1164,35.2312763,127.9686457
53100004817020041037UMI1000001001,상수원보호구역,경상남도,진주시,2004,1037,35.2408685,128.0001127
53100004817020040720UMI1000001001,상수원보호구역,경상남도,진주시,2004,0720,35.2113896,128.0167117
53100004817020040163UMI1000001001,상수원보호구역,경상남도,진주시,2004,0163,35.1888166,127.9808774
53100004817020041150UMI1000001001,상수원보호구역,경상남도,진주시,2004,1150,35.1613448,128.0401265
53100004817020040849UMI1000001001,상수원보호구역,경상남도,진주시,2004,0849,35.1728678,127.9879519
53100004817020040045UMI1000001001,상수원보호구역,경상남도,진주시,2004,0045,35.199368,127.99089
53100004817020041153UMI1000001001,상수원보호구역,경상남도,진주시,2004,1153,35.1454857,128.0213384
53100004817020040384UMI1000001001,상수원보호구역,경상남도,진주시,2004,0384,35.1712835,128.0189333
53100004817020040000UMI1000001074,상수원보호구역,경상남도,진주시,2004,0000,35.2561746,127.9942184
53100004817020040116UMI1000001001,상수원보호구역,경상남도,진주시,2004,0116,35.1741508,127.9734584
53100004817020040028UMI1000001001,상수원보호구역,경상남도,진주시,2004,0028,35.1630411,128.0358488
53100004817020040173UMI1000001001,상수원보호구역,경상남도,진주시,2004,0173,35.1816348,127.9834298
53100004817020040210UMI1000001001,상수원보호구역,경상남도,진주시,2004,0210,35.1756218,127.9679301
53100004817020040369UMI1000001001,상수원보호구역,경상남도,진주시,2004,0369,35.1717626,128.0241901
53100004817020041081UMI1000001001,상수원보호구역,경상남도,진주시,2004,1081,35.214663,127.9774085
53100004817020040933UMI1000001001,상수원보호구역,경상남도,진주시,2004,0933,35.1588937,127.9608995
53100004817020040500UMI1000001001,상수원보호구역,경상남도,진주시,2004,0500,35.1643124,127.9898786
53100004817020040803UMI1000001001,상수원보호구역,경상남도,진주시,2004,0803,35.2047231,127.9732442
53100004817020041126UMI1000001001,상수원보호구역,경상남도,진주시,2004,1126,35.168588,127.9761203
53100004817020040831UMI1000001001,상수원보호구역,경상남도,진주시,2004,0831,35.1682337,127.9988791
53100004817020041013UMI1000001001,상수원보호구역,경상남도,진주시,2004,1013,35.2449734,127.9451403
53100004817020040416UMI1000001001,상수원보호구역,경상남도,진주시,2004,0416,35.1703157,128.034536
53100004817020040300UMI1000001001,상수원보호구역,경상남도,진주시,2004,0300,35.1532073,128.0106362
53100004817020040521UMI1000001001,상수원보호구역,경상남도,진주시,2004,0521,35.2464881,127.985026
